name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,missed_return_while_in_cash,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,beats_benchmark_cagr,beats_benchmark_sharpe
equal_weight_signal_portfolio,5.100883091211023,0.17248519624763237,0.14906570551116072,1.1442706129781424,1.42399668465715,0.7276767909649723,-0.2370354508887108,593,0.6643109540636042,0.8873732074151801,8.098111227701994,0.07776774471428864,0.14335525202062566,-0.05202648027088362,5.452848189200321,0.5867553596614634,-0.12759473148571843,0.19866657972177737,EQUAL_WEIGHT,multi_asset,equal_weight_signal_portfolio,5,50,,,,,,,,10.0,,0.3000799277333508,1.1823872741625954,-0.4357020306104882,,,,,,,,False,False
NVDA_long_cash_sma_5_50_10bps,45.07988432666871,0.40079238761223235,0.38288387523867073,1.0704637124762544,1.392951889391037,0.8608463269505562,-0.4655794827306644,93,0.41304347826086957,0.6953480237845401,8.197271773347325,0.1390543376623671,0.44720744880463753,-0.07779414795626766,4.045311200331146,4.5009394778376475,-0.31646647199633593,0.19777144566001825,NVDA,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,465.5152891197357,0.7172588596085683,1.3611184053265883,-0.6633509283906827,0.6491956660979271,0.6565262941225039,2.722499935818651,42.297872340425535,18.0,8.183148638882196,0.0,False,False
AAPL_long_cash_sma_5_50_10bps,4.6747464070231155,0.16503879257453336,0.18674984761738886,0.9128427638590377,1.0581843355682914,0.659007642522552,-0.2504353241531422,89,0.4318181818181818,0.621196222455404,7.844700944386149,0.04524010208286751,0.1522366246527695,-0.036077255070257996,3.207002154426307,0.5276893310301931,-0.08303964678176579,0.1347238060827497,AAPL,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.5428916490982328,0.5237946146911283,0.9633828983017408,39.46666666666667,24.0,7.831185256564683,0.0,False,False
AMZN_long_cash_sma_5_50_10bps,6.771757160960837,0.19772617130139203,0.2286978198654381,0.9038752853977775,1.1348953070294918,0.45098624623896383,-0.438430601709798,81,0.35,0.65232598810773,7.139559286463799,0.05894386822443372,0.23123349193400175,-0.033827467619179846,3.6807467591815883,0.6565119644355111,-0.08621115511495314,0.12302203082302754,AMZN,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,16.123040372646514,0.28393732641634517,0.9260979512208234,-0.5614526325328255,0.5732996612332393,0.5538287459765374,1.0244224996627072,45.48780487804878,26.0,7.127258491929655,0.0,False,False
QQQ_long_cash_sma_5_50_10bps,2.4111720751304113,0.11401397972465666,0.13866690176070584,0.8496663670174202,0.9333457620397357,0.5808543789073742,-0.19628668365920654,83,0.4146341463414634,0.7054914305701294,7.315844700944386,0.030441559619439732,0.1163725075807764,-0.030426195186507077,2.7091959969942256,0.2951974289743253,-0.07981024787405966,0.15490043583622615,QQQ,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,6.488822843371099,0.19382422759871631,0.9214097290884183,-0.3511871194954327,0.562512353125249,0.5584303310558159,0.8661771762080958,48.023809523809526,28.0,7.303240183088412,0.0,False,False
GOOGL_long_cash_sma_5_50_10bps,2.932292007923096,0.12803709976096744,0.21491102138870527,0.6684574730315185,0.7772858996779142,0.2608421974710373,-0.49086037842931485,105,0.38461538461538464,0.6565232598810773,9.25498426023085,0.03030777559737417,0.13904575209172831,-0.037653459711597156,2.3079843319301716,0.43587147778572755,-0.14184377514110658,-0.0476597634378394,GOOGL,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,14.109408940689638,0.269880874902074,0.9723768976053554,-0.44320061499147545,0.5828436740391763,0.5966700907061533,1.454190513632677,35.41509433962264,14.0,9.239038785834738,0.0,False,False
MSFT_long_cash_sma_5_50_10bps,2.3431066546071313,0.11204003343918956,0.1880361893249458,0.6597474753870562,0.7564950353757419,0.3350726906289701,-0.33437530593399745,99,0.3673469387755102,0.6761105281566981,8.726128016789088,0.030265777097553858,0.14760208222299318,-0.037864980717217354,2.263422117634598,0.34767743354958736,-0.11894337058400173,0.03710944602260158,MSFT,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,9.609620715253742,0.23098340402319129,0.9045552188525564,-0.371484751956599,0.5801648096304117,0.5934441161780614,1.2719117945992866,38.66,17.5,8.711093712358467,0.0,False,False
SPY_long_cash_sma_5_50_10bps,0.9515386119879723,0.06059733330832717,0.10534400217609285,0.6123717142135635,0.6484524522422421,0.279942967254224,-0.21646313855527954,93,0.45652173913043476,0.7065407485134663,8.197271773347325,0.01481253385688033,0.06068933925591699,-0.023723982678310468,2.14884008584181,0.19041469899032593,-0.07738644345033086,0.1207095257294476,SPY,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,3.344864749477745,0.13798377675865803,0.8215574229994265,-0.33717266428472714,0.5363887183076966,0.5521730735025316,0.8220926697210114,42.97872340425532,25.0,8.183148638882196,0.0,False,False
META_long_cash_sma_5_50_10bps,1.937741438633898,0.09946373665691821,0.2562646229444326,0.4974374932922451,0.5712233585069733,0.19642270057204506,-0.506375975726066,92,0.3695652173913043,0.6351871283665618,8.10912906610703,0.04057022043366742,0.2048095334547181,-0.055707997544189876,2.1551799792383433,0.2836027383154702,-0.09986843873456519,0.26098494872091393,META,multi_asset,long_cash,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,6.891016083946958,0.1993321753914834,0.6739697357513763,-0.7673609244469799,0.54476416452523,0.5506487168700201,1.3385504826197776,39.47826086956522,18.0,8.095157793302818,0.0,False,False
